OPEID6,INSTNM,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT4_048_PUB,NPT4_3075_PUB,COSTT4_A,income_midpoints
4625.0,Delgado Community College,7133.0,7819.0,9753.0,12760.0,12504.0,7254.0,8615.0,13828.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21661.0,Nunez Community College,12399.0,11258.0,12897.0,15699.0,15746.0,12191.0,11873.0,17152.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2006.0,Grambling State University,12501.0,16375.0,21427.0,22130.0,22408.0,13411.0,18737.0,24264.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2014.0,Louisiana State University Health Sciences Center-New Orleans,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2011.0,Louisiana State University-Alexandria,5558.0,6370.0,8011.0,8500.0,9283.0,5789.0,7277.0,14892.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2010.0,Louisiana State University and Agricultural & Mechanical College,13629.0,16365.0,20379.0,24391.0,24889.0,14596.0,18210.0,33322.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2012.0,Louisiana State University-Eunice,8044.0,8396.0,10336.0,13250.0,13097.0,8133.0,9267.0,17375.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2013.0,Louisiana State University-Shreveport,5896.0,6106.0,9777.0,11793.0,14251.0,5948.0,7907.0,18196.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2008.0,Louisiana Tech University,9014.0,8708.0,11090.0,14814.0,14814.0,8880.0,9835.0,23390.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2017.0,McNeese State University,7752.0,7185.0,10909.0,12415.0,12877.0,7567.0,9248.0,20355.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2015.0,University of New Orleans,10229.0,9700.0,12906.0,16804.0,17430.0,10095.0,10994.0,22232.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2005.0,Nicholls State University,9518.0,10054.0,12414.0,15582.0,16048.0,9671.0,11341.0,20961.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2020.0,University of Louisiana at Monroe,10488.0,10199.0,12108.0,15494.0,14173.0,10395.0,11118.0,22653.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9975.0,Northwest Louisiana Technical Community College,10525.0,11367.0,13309.0,10737.0,,10641.0,12403.0,17196.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2021.0,Northwestern State University of Louisiana,14364.0,14415.0,16754.0,18215.0,18112.0,14379.0,15454.0,23950.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5761.0,Fletcher Technical Community College,4267.0,3334.0,7913.0,9601.0,11555.0,4070.0,5337.0,12575.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5467.0,SOWELA Technical Community College,7751.0,7061.0,8842.0,6809.0,,7554.0,7598.0,14901.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2024.0,Southeastern Louisiana University,9883.0,10497.0,13458.0,15114.0,16048.0,10106.0,11784.0,21784.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2025.0,Southern University and A & M College,16640.0,17496.0,19205.0,22199.0,22486.0,16892.0,18135.0,24483.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2026.0,Southern University at New Orleans,18295.0,,,,,18295.0,,20982.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7686.0,Southern University at Shreveport,9599.0,15971.0,11004.0,11740.0,14377.0,9726.0,11481.0,17518.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2031.0,University of Louisiana at Lafayette,11325.0,12030.0,15188.0,17222.0,18192.0,11539.0,13457.0,23800.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6756.0,Northshore Technical Community College,8071.0,8799.0,11204.0,13690.0,14109.0,8203.0,9904.0,15214.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5276.0,Central Maine Community College,3882.0,5222.0,6223.0,10612.0,12912.0,4266.0,5711.0,14976.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5277.0,Eastern Maine Community College,8406.0,7433.0,8182.0,12091.0,14980.0,8202.0,7697.0,16037.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9826.0,Kennebec Valley Community College,5666.0,6959.0,9639.0,11962.0,12818.0,5898.0,8835.0,14677.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6760.0,University of Maine at Augusta,9275.0,8808.0,10365.0,12609.0,14155.0,9170.0,9660.0,18446.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2040.0,University of Maine at Farmington,10414.0,11347.0,12355.0,17503.0,20950.0,10676.0,12040.0,23772.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2041.0,University of Maine at Fort Kent,10003.0,10170.0,10999.0,15093.0,16242.0,10074.0,10585.0,18231.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2053.0,University of Maine,12238.0,12461.0,15617.0,20076.0,21303.0,12334.0,14183.0,25586.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2044.0,Maine Maritime Academy,12830.0,14971.0,21567.0,24070.0,25133.0,14148.0,18715.0,29140.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2033.0,University of Maine at Presque Isle,7101.0,6573.0,9613.0,13230.0,12031.0,6961.0,8451.0,16717.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5760.0,Northern Maine Community College,6973.0,8300.0,9509.0,14908.0,11641.0,7275.0,9044.0,16229.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5525.0,Southern Maine Community College,6592.0,7729.0,9882.0,13156.0,13571.0,6935.0,8797.0,15862.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2054.0,University of Southern Maine,7818.0,8088.0,11405.0,15004.0,17065.0,7922.0,9977.0,21010.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9231.0,Washington County Community College,3341.0,2773.0,5744.0,8877.0,10287.0,3162.0,3647.0,13787.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2057.0,Allegany College of Maryland,10673.0,9768.0,14148.0,13323.0,14985.0,10638.0,11645.0,16367.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2058.0,Anne Arundel Community College,12786.0,13326.0,15334.0,16583.0,16789.0,13000.0,14138.0,19167.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2061.0,Baltimore City Community College,6522.0,5932.0,7788.0,9565.0,,6408.0,6600.0,11974.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2102.0,University of Baltimore,15324.0,16555.0,17411.0,20780.0,23198.0,15683.0,16812.0,25573.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2062.0,Bowie State University,9673.0,13916.0,17182.0,20488.0,22061.0,11460.0,15448.0,23671.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8308.0,Cecil College,7163.0,10758.0,,,,9283.0,10758.0,14003.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2064.0,College of Southern Maryland,3435.0,4983.0,7180.0,8722.0,10593.0,4063.0,6273.0,12260.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4650.0,Chesapeake College,3348.0,4269.0,5221.0,5010.0,,3769.0,4633.0,9869.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2068.0,Coppin State University,7532.0,15345.0,10590.0,14965.0,,7749.0,13443.0,18010.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2071.0,Frederick Community College,1169.0,1612.0,3122.0,6251.0,7649.0,1344.0,2484.0,8693.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2072.0,Frostburg State University,11492.0,13917.0,18173.0,19843.0,22095.0,12391.0,15735.0,25798.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10014.0,Garrett College,2399.0,4002.0,6521.0,8744.0,8591.0,3108.0,5192.0,11940.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2074.0,Hagerstown Community College,4978.0,5138.0,7791.0,8784.0,10005.0,5043.0,6344.0,12323.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2075.0,Harford Community College,6919.0,7969.0,8940.0,11795.0,12335.0,7337.0,8333.0,13223.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8175.0,Howard Community College,8033.0,9088.0,10120.0,11628.0,12566.0,8390.0,9530.0,14597.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11644.0,University of Maryland Global Campus,16805.0,,,,,16805.0,,20657.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2104.0,University of Maryland Baltimore,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2105.0,University of Maryland-Baltimore County,10419.0,14337.0,20416.0,25109.0,26420.0,11910.0,17123.0,27183.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2103.0,University of Maryland-College Park,3907.0,10123.0,14312.0,21675.0,24937.0,6589.0,12328.0,26781.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2106.0,University of Maryland Eastern Shore,7855.0,10349.0,14355.0,17269.0,18578.0,8826.0,12186.0,24564.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6911.0,Montgomery College,7193.0,7676.0,8993.0,11846.0,13647.0,7349.0,8303.0,14734.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2083.0,Morgan State University,9099.0,10377.0,14245.0,17510.0,19573.0,9556.0,12265.0,24726.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2089.0,Prince George's Community College,13871.0,14092.0,15428.0,17994.0,19511.0,13954.0,14669.0,20037.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2091.0,Salisbury University,10337.0,13682.0,17318.0,21035.0,22991.0,11702.0,15487.0,25314.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2095.0,St. Mary's College of Maryland,5213.0,9457.0,12754.0,19612.0,24818.0,6933.0,11380.0,30421.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2099.0,Towson University,4880.0,8585.0,13978.0,19877.0,23353.0,6306.0,11276.0,25928.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2101.0,United States Naval Academy,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
20739.0,Wor-Wic Community College,6017.0,7167.0,9540.0,10500.0,12547.0,6442.0,8378.0,14152.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21699.0,Assabet Valley Regional Technical School,,35488.0,42668.0,,42983.0,35488.0,39078.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2167.0,Berkshire Community College,4168.0,4654.0,6317.0,11930.0,14378.0,4357.0,5320.0,15929.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2183.0,Bridgewater State University,12275.0,13478.0,16847.0,19505.0,22496.0,12705.0,15483.0,24818.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2176.0,Bristol Community College,4866.0,5980.0,6569.0,10000.0,11649.0,5182.0,6244.0,11761.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11210.0,Bunker Hill Community College,7848.0,8566.0,10264.0,10828.0,14323.0,8036.0,9169.0,14323.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2168.0,Cape Cod Community College,6812.0,7415.0,8868.0,12419.0,13525.0,6994.0,8282.0,13616.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5519.0,Diman Regional Technical Institute,20379.0,27610.0,21999.0,,,22789.0,23869.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2184.0,Fitchburg State University,10943.0,13494.0,14979.0,19172.0,21603.0,11869.0,14335.0,22864.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2185.0,Framingham State University,12242.0,12997.0,17245.0,22934.0,24724.0,12563.0,15162.0,26377.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2169.0,Greenfield Community College,8089.0,7041.0,11810.0,13706.0,14260.0,8056.0,11443.0,14649.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2170.0,Holyoke Community College,6518.0,7605.0,9218.0,12753.0,13815.0,6835.0,8340.0,13992.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2161.0,University of Massachusetts-Lowell,10882.0,11405.0,15656.0,20372.0,24700.0,11094.0,13686.0,27701.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2221.0,University of Massachusetts-Amherst,10858.0,11824.0,15768.0,22651.0,29809.0,11264.0,14091.0,32355.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2222.0,University of Massachusetts-Boston,13107.0,14259.0,16926.0,22747.0,24658.0,13494.0,15721.0,28946.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2171.0,Massachusetts Bay Community College,5268.0,6021.0,8144.0,10989.0,12501.0,5495.0,6994.0,12540.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2180.0,Massachusetts College of Art and Design,12632.0,15706.0,20119.0,25012.0,27959.0,13872.0,18399.0,30956.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2181.0,Massachusetts Maritime Academy,5013.0,4618.0,5181.0,22261.0,31605.0,4815.0,5006.0,33717.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9756.0,University of Massachusetts Chan Medical School,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2177.0,Massasoit Community College,7195.0,7661.0,8690.0,10772.0,13939.0,7322.0,8161.0,14126.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9936.0,Middlesex Community College,1022.0,1901.0,3136.0,7063.0,9314.0,1353.0,2484.0,10604.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2172.0,Mount Wachusett Community College,5648.0,6221.0,7765.0,12795.0,13639.0,5793.0,7107.0,14199.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2187.0,Massachusetts College of Liberal Arts,12483.0,17616.0,21213.0,18552.0,20054.0,13766.0,19415.0,25160.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2173.0,North Shore Community College,7095.0,7400.0,9653.0,11772.0,12977.0,7183.0,8414.0,13740.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2174.0,Northern Essex Community College,6029.0,6756.0,7919.0,10983.0,11651.0,6286.0,7152.0,12304.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2205.0,Quincy College,12989.0,13172.0,15302.0,17899.0,18028.0,13032.0,14328.0,18225.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2175.0,Quinsigamond Community College,6164.0,6771.0,8753.0,12073.0,13220.0,6299.0,7786.0,13352.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11930.0,Roxbury Community College,9378.0,9829.0,12794.0,,,9397.0,10818.0,16063.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2188.0,Salem State University,12977.0,15185.0,17901.0,20613.0,24357.0,13746.0,16749.0,27335.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12386.0,Southeastern Technical Institute,13189.0,47.0,,,12513.0,6618.0,47.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8078.0,Springfield Technical Community College,8281.0,8986.0,10888.0,13783.0,14689.0,8458.0,9973.0,14741.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2210.0,University of Massachusetts-Dartmouth,13898.0,15988.0,18840.0,22635.0,24909.0,14624.0,17466.0,29342.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2189.0,Westfield State University,9542.0,11744.0,16785.0,20909.0,22188.0,10263.0,15073.0,24963.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2190.0,Worcester State University,9888.0,11385.0,14299.0,17119.0,19567.0,10463.0,13029.0,20795.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2237.0,Alpena Community College,1167.0,2383.0,5816.0,8434.0,9660.0,1512.0,4149.0,10653.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2240.0,Bay de Noc Community College,7818.0,8941.0,10610.0,12139.0,13527.0,8083.0,9825.0,14676.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2243.0,Central Michigan University,10003.0,10153.0,12071.0,15385.0,17921.0,10061.0,11315.0,26077.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2261.0,Mott Community College,6704.0,7080.0,8562.0,10569.0,11802.0,6800.0,7768.0,13054.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2251.0,Delta College,1847.0,2258.0,5711.0,8920.0,10901.0,1964.0,3939.0,11037.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2259.0,Eastern Michigan University,13457.0,13435.0,14645.0,19192.0,20259.0,13449.0,14011.0,26085.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2260.0,Ferris State University,6265.0,9491.0,14121.0,18154.0,20728.0,7343.0,11581.0,25135.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2263.0,Glen Oaks Community College,5026.0,6532.0,9224.0,10364.0,13340.0,5577.0,7782.0,13840.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2264.0,Gogebic Community College,5713.0,4086.0,11517.0,7924.0,11643.0,4962.0,7695.0,13303.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2267.0,Grand Rapids Community College,7389.0,7996.0,9666.0,12896.0,13801.0,7616.0,8846.0,14184.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2268.0,Grand Valley State University,8344.0,9395.0,12987.0,17964.0,21496.0,8768.0,11326.0,25379.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2270.0,Henry Ford College,2392.0,3032.0,5137.0,8468.0,10439.0,2525.0,3850.0,10439.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2274.0,Jackson College,10419.0,11709.0,13877.0,16594.0,17446.0,10690.0,13051.0,17446.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6949.0,Kalamazoo Valley Community College,2693.0,4354.0,6022.0,8041.0,10433.0,3156.0,5267.0,10611.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2276.0,Kellogg Community College,2411.0,4183.0,6997.0,8267.0,11591.0,2917.0,5554.0,11591.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7171.0,Kirtland Community College,7787.0,7913.0,9542.0,14865.0,13903.0,7822.0,8871.0,14915.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2277.0,Lake Michigan College,6417.0,9116.0,10875.0,11783.0,12438.0,7409.0,9952.0,16005.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2293.0,Lake Superior State University,8411.0,12492.0,12236.0,18582.0,20896.0,9741.0,12357.0,25607.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2278.0,Lansing Community College,4496.0,4604.0,4988.0,7050.0,10123.0,4502.0,4815.0,10123.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8906.0,Macomb Community College,3924.0,5142.0,7474.0,9153.0,10962.0,4300.0,6091.0,10962.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2325.0,University of Michigan-Ann Arbor,5713.0,7376.0,11621.0,17865.0,27711.0,6431.0,9619.0,32139.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2290.0,Michigan State University,7087.0,13687.0,19682.0,25247.0,27297.0,9461.0,16876.0,29204.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2292.0,Michigan Technological University,6756.0,6473.0,13793.0,17134.0,23675.0,6605.0,10292.0,31297.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2326.0,University of Michigan-Dearborn,8655.0,9103.0,11254.0,16865.0,19513.0,8779.0,10204.0,22327.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2327.0,University of Michigan-Flint,4638.0,5546.0,8660.0,14099.0,16113.0,4955.0,7325.0,23278.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6768.0,Mid Michigan College,6112.0,6500.0,9456.0,12335.0,13455.0,6246.0,7796.0,13847.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2294.0,Monroe County Community College,2901.0,1785.0,5779.0,8841.0,9052.0,2617.0,3963.0,10009.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2295.0,Montcalm Community College,7091.0,7531.0,7844.0,9682.0,,7255.0,7665.0,14203.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2297.0,Muskegon Community College,5845.0,5456.0,7703.0,9762.0,10575.0,5767.0,6559.0,10575.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2299.0,North Central Michigan College,6490.0,5159.0,6637.0,8567.0,,6240.0,6391.0,10900.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2301.0,Northern Michigan University,9191.0,11277.0,15975.0,21358.0,22748.0,9906.0,13904.0,25294.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2302.0,Northwestern Michigan College,3824.0,3838.0,4487.0,10166.0,9163.0,3827.0,4163.0,11788.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2303.0,Oakland Community College,2663.0,3701.0,5719.0,8445.0,10244.0,2932.0,4808.0,10474.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2307.0,Oakland University,8135.0,8139.0,11703.0,17798.0,20242.0,8136.0,9807.0,23669.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2314.0,Saginaw Valley State University,7721.0,8351.0,11649.0,14216.0,15912.0,7980.0,10011.0,22866.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2315.0,Schoolcraft Community College District,6216.0,2872.0,5492.0,7455.0,9110.0,5181.0,4101.0,9745.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2310.0,St Clair County Community College,5122.0,5418.0,7676.0,9240.0,11176.0,5206.0,6678.0,12075.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2317.0,Southwestern Michigan College,6653.0,8602.0,9744.0,12062.0,13584.0,7174.0,9246.0,15606.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
26184.0,Michigan Career and Technical Institute,9797.0,8410.0,6607.0,,,9450.0,7689.0,15620.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2328.0,Washtenaw Community College,2188.0,2303.0,6073.0,9259.0,8826.0,2215.0,4027.0,10159.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9230.0,Wayne County Community College District,4263.0,4553.0,6722.0,8736.0,3771.0,4316.0,5574.0,11072.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2329.0,Wayne State University,11790.0,11591.0,14049.0,18557.0,21069.0,11730.0,12845.0,25942.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7950.0,West Shore Community College,-221.0,404.0,3836.0,2132.0,8050.0,53.0,1834.0,9290.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2330.0,Western Michigan University,11928.0,15061.0,19705.0,22682.0,24944.0,13123.0,17670.0,27150.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5544.0,Alexandria Technical & Community College,11054.0,11202.0,12249.0,16157.0,17554.0,11115.0,11746.0,18518.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
